Flight Name,Depart Location,Arrival Location,Depart Time,Arrival Time,Total Stop,Total Time,Price,Date of Journey
Air India,Goa,New Delhi,04:20,15:55,1 Stop,11h 35m,"17,448",04-01-2023
Vistara,Goa,New Delhi,13:20,07:55,2 Stop(s),18h 35m,"17,610",04-01-2023
Vistara,Goa,New Delhi,13:20,10:20,2 Stop(s),21h 00m,"17,610",04-01-2023
Go First,Goa,New Delhi,14:00,00:10,1 Stop,10h 10m,"17,625",04-01-2023
IndiGo,Goa,New Delhi,14:45,22:30,2 Stop(s),7h 45m,"17,637",04-01-2023
Vistara,Goa,New Delhi,13:20,20:40,1 Stop,7h 20m,"17,794",04-01-2023
Vistara,Goa,New Delhi,13:20,21:55,1 Stop,8h 35m,"17,794",04-01-2023
Vistara,Goa,New Delhi,13:20,23:00,1 Stop,9h 40m,"17,794",04-01-2023
Vistara,Goa,New Delhi,13:20,07:55,1 Stop,18h 35m,"17,794",04-01-2023
Vistara,Goa,New Delhi,13:20,08:35,1 Stop,19h 15m,"17,794",04-01-2023
IndiGo,Goa,New Delhi,15:05,20:50,1 Stop,5h 45m,"17,814",04-01-2023
IndiGo,Goa,New Delhi,15:05,22:10,1 Stop,7h 05m,"17,814",04-01-2023
SpiceJet,Goa,New Delhi,05:10,12:05,1 Stop,6h 55m,"17,941",04-01-2023
SpiceJet,Goa,New Delhi,05:10,23:40,1 Stop,18h 30m,"17,941",04-01-2023
IndiGo,Goa,New Delhi,13:05,21:00,1 Stop,7h 55m,"18,906",04-01-2023
Air India,Goa,New Delhi,14:05,16:40,Non Stop,2h 35m,"18,949",04-01-2023
IndiGo,Goa,New Delhi,14:35,20:50,1 Stop,6h 15m,"19,074",04-01-2023
IndiGo,Goa,New Delhi,14:35,22:10,1 Stop,7h 35m,"19,074",04-01-2023
Vistara,Goa,New Delhi,13:20,10:20,2 Stop(s),21h 00m,"19,191",04-01-2023
IndiGo,Goa,New Delhi,00:20,02:50,Non Stop,2h 30m,"19,474",04-01-2023
SpiceJet,Goa,New Delhi,13:55,19:50,1 Stop,5h 55m,"19,483",04-01-2023
SpiceJet,Goa,New Delhi,13:55,06:10,1 Stop,16h 15m,"19,483",04-01-2023
SpiceJet,Goa,New Delhi,13:55,08:15,1 Stop,18h 20m,"19,483",04-01-2023
IndiGo,Goa,New Delhi,02:10,09:20,1 Stop,7h 10m,"19,487",04-01-2023
IndiGo,Goa,New Delhi,14:25,20:40,1 Stop,6h 15m,"19,684",04-01-2023
IndiGo,Goa,New Delhi,06:45,11:45,1 Stop,5h 00m,"20,209",04-01-2023
IndiGo,Goa,New Delhi,06:45,12:40,1 Stop,5h 55m,"20,209",04-01-2023
IndiGo,Goa,New Delhi,13:05,19:30,1 Stop,6h 25m,"20,209",04-01-2023
IndiGo,Goa,New Delhi,06:45,14:15,1 Stop,7h 30m,"20,209",04-01-2023
IndiGo,Goa,New Delhi,07:35,14:15,1 Stop,6h 40m,"20,367",04-01-2023
Vistara,Goa,New Delhi,00:40,07:55,1 Stop,7h 15m,"21,154",04-01-2023
Vistara,Goa,New Delhi,00:40,08:35,1 Stop,7h 55m,"21,154",04-01-2023
Vistara,Goa,New Delhi,00:40,14:05,1 Stop,13h 25m,"21,154",04-01-2023
Vistara,Goa,New Delhi,00:40,14:50,1 Stop,14h 10m,"21,154",04-01-2023
Vistara,Goa,New Delhi,00:40,16:55,1 Stop,16h 15m,"21,154",04-01-2023
Vistara,Goa,New Delhi,00:40,18:05,1 Stop,17h 25m,"21,154",04-01-2023
Vistara,Goa,New Delhi,00:40,19:45,1 Stop,19h 05m,"21,154",04-01-2023
Vistara,Goa,New Delhi,00:40,00:10,1 Stop,23h 30m,"21,154",04-01-2023
Vistara,Goa,New Delhi,00:40,01:00,1 Stop,24h 20m,"21,154",04-01-2023
Air Asia,Goa,New Delhi,14:45,01:40,2 Stop(s),10h 55m,"22,033",04-01-2023
Air India,Goa,New Delhi,06:50,11:20,1 Stop,4h 30m,"22,173",04-01-2023
Air India,Goa,New Delhi,15:25,20:20,1 Stop,4h 55m,"22,173",04-01-2023
Air India,Goa,New Delhi,06:50,12:15,1 Stop,5h 25m,"22,173",04-01-2023
Air India,Goa,New Delhi,15:25,21:20,1 Stop,5h 55m,"22,173",04-01-2023
Air India,Goa,New Delhi,15:25,23:40,1 Stop,8h 15m,"22,173",04-01-2023
Air India,Goa,New Delhi,06:50,15:15,1 Stop,8h 25m,"22,173",04-01-2023
Air India,Goa,New Delhi,06:50,17:55,1 Stop,11h 05m,"22,173",04-01-2023
Air India,Goa,New Delhi,06:50,18:40,1 Stop,11h 50m,"22,173",04-01-2023
Air India,Goa,New Delhi,06:50,20:20,1 Stop,13h 30m,"22,173",04-01-2023
Air India,Goa,New Delhi,06:50,21:20,1 Stop,14h 30m,"22,173",04-01-2023
Vistara,Goa,New Delhi,00:40,09:40,1 Stop,9h 00m,"22,519",04-01-2023
Vistara,Goa,New Delhi,00:40,11:00,1 Stop,10h 20m,"22,519",04-01-2023
Vistara,Goa,New Delhi,00:40,20:40,1 Stop,20h 00m,"22,519",04-01-2023
Vistara,Goa,New Delhi,00:40,21:55,1 Stop,21h 15m,"22,519",04-01-2023
Vistara,Goa,New Delhi,00:40,23:00,1 Stop,22h 20m,"22,519",04-01-2023
Vistara,Goa,New Delhi,00:40,10:20,2 Stop(s),9h 40m,"22,971",04-01-2023
Go First,Goa,New Delhi,01:40,04:05,Non Stop,2h 25m,"23,151",04-01-2023
Air India,Goa,New Delhi,23:10,09:15,1 Stop,10h 05m,"23,538",04-01-2023
Air India,Goa,New Delhi,23:10,10:15,1 Stop,11h 05m,"23,538",04-01-2023
Air India,Goa,New Delhi,23:10,11:10,2 Stop(s),12h 00m,"23,538",04-01-2023
Air India,Goa,New Delhi,23:10,11:20,1 Stop,12h 10m,"23,538",04-01-2023
Air India,Goa,New Delhi,23:10,12:15,1 Stop,13h 05m,"23,538",04-01-2023
Air India,Goa,New Delhi,23:10,15:15,1 Stop,16h 05m,"23,538",04-01-2023
Air India,Goa,New Delhi,23:10,17:55,1 Stop,18h 45m,"23,538",04-01-2023
Air India,Goa,New Delhi,23:10,18:40,1 Stop,19h 30m,"23,538",04-01-2023
Air India,Goa,New Delhi,23:10,20:20,1 Stop,21h 10m,"23,538",04-01-2023
Vistara,Goa,New Delhi,00:40,12:40,1 Stop,12h 00m,"23,779",04-01-2023
Vistara,Goa,New Delhi,14:40,20:30,1 Stop,5h 50m,"24,166",04-01-2023
Vistara,Goa,New Delhi,14:40,21:25,1 Stop,6h 45m,"24,166",04-01-2023
Vistara,Goa,New Delhi,14:40,22:20,1 Stop,7h 40m,"24,166",04-01-2023
Vistara,Goa,New Delhi,14:40,23:45,1 Stop,9h 05m,"24,166",04-01-2023
Air India,Goa,New Delhi,01:15,03:50,Non Stop,2h 35m,"24,199",04-01-2023
Vistara,Goa,New Delhi,00:40,14:40,2 Stop(s),14h 00m,"25,037",04-01-2023
Vistara,Goa,New Delhi,00:40,16:45,2 Stop(s),16h 05m,"25,037",04-01-2023
Vistara,Goa,New Delhi,00:40,16:45,2 Stop(s),16h 05m,"25,037",04-01-2023
Vistara,Goa,New Delhi,00:40,17:10,2 Stop(s),16h 30m,"25,491",04-01-2023
Vistara,Goa,New Delhi,00:40,22:00,2 Stop(s),21h 20m,"25,491",04-01-2023
Vistara,Goa,New Delhi,00:40,22:00,2 Stop(s),21h 20m,"25,491",04-01-2023
Vistara,Goa,New Delhi,21:55,00:40,Non Stop,2h 45m,"32,179",04-01-2023
Air Asia,Chennai,Mumbai,12:55,21:00,1 Stop,8h 05m,"3,457",04-01-2023
Air Asia,Chennai,Mumbai,12:55,00:40,1 Stop,11h 45m,"3,457",04-01-2023
Air Asia,Chennai,Mumbai,06:45,21:00,1 Stop,14h 15m,"3,771",04-01-2023
IndiGo,Chennai,Mumbai,18:10,00:50,1 Stop,6h 40m,"3,979",04-01-2023
IndiGo,Chennai,Mumbai,22:25,00:20,Non Stop,1h 55m,"4,239",04-01-2023
IndiGo,Chennai,Mumbai,18:10,23:25,1 Stop,5h 15m,"4,274",04-01-2023
IndiGo,Chennai,Mumbai,08:40,14:20,1 Stop,5h 40m,"4,359",04-01-2023
IndiGo,Chennai,Mumbai,07:50,14:20,1 Stop,6h 30m,"4,359",04-01-2023
Air India,Chennai,Mumbai,11:10,21:30,1 Stop,10h 20m,"4,405",04-01-2023
Air India,Chennai,Mumbai,11:10,23:20,1 Stop,12h 10m,"4,405",04-01-2023
SpiceJet,Chennai,Mumbai,06:00,08:00,Non Stop,2h 00m,"4,448",04-01-2023
IndiGo,Chennai,Mumbai,09:55,12:00,Non Stop,2h 05m,"4,553",04-01-2023
IndiGo,Chennai,Mumbai,21:05,23:05,Non Stop,2h 00m,"4,809",04-01-2023
IndiGo,Chennai,Mumbai,23:45,06:20,1 Stop,6h 35m,"4,908",04-01-2023
Air India,Chennai,Mumbai,11:10,11:30,1 Stop,24h 20m,"4,930",04-01-2023
Air India,Chennai,Mumbai,06:10,08:10,Non Stop,2h 00m,"4,994",04-01-2023
IndiGo,Chennai,Mumbai,12:50,19:50,1 Stop,7h 00m,"5,073",04-01-2023
IndiGo,Chennai,Mumbai,11:25,13:20,Non Stop,1h 55m,"5,078",04-01-2023
IndiGo,Chennai,Mumbai,16:40,23:25,1 Stop,6h 45m,"5,284",04-01-2023
Go First,Chennai,Mumbai,13:45,15:40,Non Stop,1h 55m,"5,332",04-01-2023
IndiGo,Chennai,Mumbai,16:40,21:15,1 Stop,4h 35m,"5,369",04-01-2023
Air India,Chennai,Mumbai,11:10,08:35,1 Stop,21h 25m,"5,455",04-01-2023
Air Asia,Chennai,Mumbai,12:55,19:00,1 Stop,6h 05m,"5,516",04-01-2023
SpiceJet,Chennai,Mumbai,21:30,23:40,Non Stop,2h 10m,"5,656",04-01-2023
Air Asia,Chennai,Mumbai,06:45,19:00,1 Stop,12h 15m,"5,830",04-01-2023
Vistara,Chennai,Mumbai,20:30,22:30,Non Stop,2h 00m,"6,064",04-01-2023
IndiGo,Chennai,Mumbai,22:55,05:55,1 Stop,7h 00m,"6,124",04-01-2023
Air India,Chennai,Mumbai,20:20,22:45,Non Stop,2h 25m,"6,172",04-01-2023
IndiGo,Chennai,Mumbai,11:15,16:50,1 Stop,5h 35m,"6,224",04-01-2023
IndiGo,Chennai,Mumbai,19:15,00:50,1 Stop,5h 35m,"6,681",04-01-2023
IndiGo,Chennai,Mumbai,12:55,14:50,Non Stop,1h 55m,"6,900",04-01-2023
IndiGo,Chennai,Mumbai,08:30,10:20,Non Stop,1h 50m,"8,469",04-01-2023
Vistara,Chennai,Mumbai,09:40,11:45,Non Stop,2h 05m,"8,773",04-01-2023
IndiGo,Chennai,Mumbai,04:55,09:15,1 Stop,4h 20m,"8,827",04-01-2023
IndiGo,Chennai,Mumbai,17:00,00:15,1 Stop,7h 15m,"9,247",04-01-2023
IndiGo,Chennai,Mumbai,19:30,00:05,1 Stop,4h 35m,"9,351",04-01-2023
IndiGo,Chennai,Mumbai,16:20,00:05,1 Stop,7h 45m,"9,351",04-01-2023
Vistara,Chennai,Mumbai,12:30,14:30,Non Stop,2h 00m,"9,613",04-01-2023
Vistara,Chennai,Mumbai,07:00,09:00,Non Stop,2h 00m,"10,663",04-01-2023
IndiGo,Chennai,Mumbai,20:00,21:55,Non Stop,1h 55m,"10,758",04-01-2023
IndiGo,Chennai,Mumbai,18:10,20:10,Non Stop,2h 00m,"10,758",04-01-2023
IndiGo,Chennai,Mumbai,19:35,00:15,1 Stop,4h 40m,"10,822",04-01-2023
IndiGo,Chennai,Mumbai,21:10,04:20,1 Stop,7h 10m,"11,871",04-01-2023
Air India,Chennai,Mumbai,07:55,10:00,Non Stop,2h 05m,"12,259",04-01-2023
IndiGo,Chennai,Mumbai,04:55,12:45,1 Stop,7h 50m,"13,131",04-01-2023
Air India,Chennai,Mumbai,15:40,22:20,1 Stop,6h 40m,"13,708",04-01-2023
Air India,Chennai,Mumbai,15:40,23:35,1 Stop,7h 55m,"13,708",04-01-2023
Air India,Chennai,Mumbai,15:40,00:45,1 Stop,9h 05m,"13,708",04-01-2023
Air India,Chennai,Mumbai,10:05,22:20,1 Stop,12h 15m,"13,708",04-01-2023
Air India,Chennai,Mumbai,20:30,09:15,1 Stop,12h 45m,"13,708",04-01-2023
Air India,Chennai,Mumbai,10:05,23:35,1 Stop,13h 30m,"13,708",04-01-2023
Air India,Chennai,Mumbai,20:30,10:20,1 Stop,13h 50m,"13,708",04-01-2023
Air India,Chennai,Mumbai,07:50,22:20,1 Stop,14h 30m,"13,708",04-01-2023
Air India,Chennai,Mumbai,10:05,00:45,1 Stop,14h 40m,"13,708",04-01-2023
Air India,Chennai,Mumbai,20:30,11:20,1 Stop,14h 50m,"13,708",04-01-2023
Air India,Chennai,Mumbai,07:50,23:35,1 Stop,15h 45m,"13,708",04-01-2023
Air India,Chennai,Mumbai,20:30,12:25,1 Stop,15h 55m,"13,708",04-01-2023
Air India,Chennai,Mumbai,06:00,22:20,1 Stop,16h 20m,"13,708",04-01-2023
Air India,Chennai,Mumbai,07:50,00:45,1 Stop,16h 55m,"13,708",04-01-2023
Air India,Chennai,Mumbai,06:00,23:35,1 Stop,17h 35m,"13,708",04-01-2023
Air India,Chennai,Mumbai,15:40,09:15,1 Stop,17h 35m,"13,708",04-01-2023
Air India,Chennai,Mumbai,15:40,10:20,1 Stop,18h 40m,"13,708",04-01-2023
Air India,Chennai,Mumbai,20:30,16:20,1 Stop,19h 50m,"13,708",04-01-2023
IndiGo,Chennai,Mumbai,06:15,11:20,1 Stop,5h 05m,"14,391",04-01-2023
IndiGo,Chennai,Mumbai,16:05,21:10,1 Stop,5h 05m,"14,603",04-01-2023
Vistara,Chennai,Mumbai,11:20,19:55,1 Stop,8h 35m,"15,073",04-01-2023
Vistara,Chennai,Mumbai,11:20,23:40,1 Stop,12h 20m,"15,073",04-01-2023
Vistara,Chennai,Mumbai,07:05,19:55,1 Stop,12h 50m,"15,073",04-01-2023
IndiGo,Chennai,Mumbai,17:00,21:10,1 Stop,4h 10m,"15,126",04-01-2023
Air India,Chennai,Mumbai,07:50,18:05,2 Stop(s),10h 15m,"15,181",04-01-2023
Air India,Chennai,Mumbai,06:00,18:05,2 Stop(s),12h 05m,"15,181",04-01-2023
IndiGo,Chennai,Mumbai,04:55,11:35,1 Stop,6h 40m,"15,276",04-01-2023
IndiGo,Chennai,Mumbai,06:35,12:45,1 Stop,6h 10m,"15,651",04-01-2023
Vistara,Chennai,Mumbai,07:05,15:50,2 Stop(s),32h 45m,"15,889",04-01-2023
IndiGo,Chennai,Mumbai,19:10,00:35,1 Stop,5h 25m,"15,967",04-01-2023
Vistara,Chennai,Mumbai,21:05,15:50,2 Stop(s),18h 45m,"16,331",04-01-2023
Vistara,Chennai,Mumbai,17:25,15:50,2 Stop(s),22h 25m,"16,331",04-01-2023
Vistara,Chennai,Mumbai,11:20,15:50,2 Stop(s),28h 30m,"16,331",04-01-2023
Vistara,Chennai,Mumbai,17:25,23:40,1 Stop,6h 15m,"16,332",04-01-2023
Vistara,Chennai,Mumbai,17:25,08:00,1 Stop,14h 35m,"16,333",04-01-2023
Vistara,Chennai,Mumbai,07:05,15:50,2 Stop(s),8h 45m,"16,624",04-01-2023
Vistara,Chennai,Mumbai,07:05,14:05,2 Stop(s),31h 00m,"16,624",04-01-2023
Vistara,Chennai,Mumbai,07:05,14:05,2 Stop(s),31h 00m,"16,624",04-01-2023
Vistara,Chennai,Mumbai,07:05,18:30,2 Stop(s),11h 25m,"17,044",04-01-2023
IndiGo,Chennai,Mumbai,12:15,19:45,1 Stop,7h 30m,"17,226",04-01-2023
Vistara,Chennai,Mumbai,11:20,17:35,1 Stop,6h 15m,"17,908",04-01-2023
Vistara,Chennai,Mumbai,07:05,17:35,1 Stop,10h 30m,"17,908",04-01-2023
Vistara,Chennai,Mumbai,11:20,22:55,1 Stop,11h 35m,"17,908",04-01-2023
Air India,Chennai,Mumbai,20:30,18:05,2 Stop(s),21h 35m,"18,751",04-01-2023
Air India,Chennai,Mumbai,16:55,18:05,2 Stop(s),25h 10m,"18,751",04-01-2023
Air India,Chennai,Mumbai,15:40,18:05,2 Stop(s),26h 25m,"18,751",04-01-2023
Air India,Chennai,Mumbai,06:00,11:55,2 Stop(s),29h 55m,"19,150",04-01-2023
Vistara,Chennai,Mumbai,17:25,22:55,1 Stop,5h 30m,"19,168",04-01-2023
IndiGo,Chennai,Mumbai,18:25,01:00,1 Stop,6h 35m,"19,326",04-01-2023
Vistara,Chennai,Mumbai,07:05,06:15,2 Stop(s),23h 10m,"20,199",04-01-2023
Vistara,Chennai,Mumbai,11:20,19:05,1 Stop,7h 45m,"21,583",04-01-2023
Vistara,Chennai,Mumbai,07:05,19:05,1 Stop,12h 00m,"21,583",04-01-2023
Vistara,Chennai,Mumbai,07:05,09:40,2 Stop(s),26h 35m,"21,827",04-01-2023
Vistara,Chennai,Mumbai,07:05,18:45,2 Stop(s),35h 40m,"22,667",04-01-2023
Vistara,Chennai,Mumbai,07:05,16:30,1 Stop,9h 25m,"23,683",04-01-2023
Vistara,Chennai,Mumbai,11:20,21:40,2 Stop(s),10h 20m,"24,523",04-01-2023
IndiGo,Chennai,Mumbai,11:00,16:05,1 Stop,5h 05m,"25,993",04-01-2023
Vistara,Chennai,Mumbai,11:20,22:00,1 Stop,10h 40m,"26,833",04-01-2023
Vistara,Chennai,Mumbai,07:05,22:00,1 Stop,14h 55m,"26,833",04-01-2023
Vistara,Chennai,Mumbai,11:20,23:10,2 Stop(s),11h 50m,"31,590",04-01-2023
Vistara,Chennai,Mumbai,07:05,13:55,1 Stop,6h 50m,"35,097",04-01-2023
Vistara,Chennai,Mumbai,07:05,15:00,1 Stop,7h 55m,"35,097",04-01-2023
Vistara,Chennai,Mumbai,11:20,21:15,1 Stop,9h 55m,"35,097",04-01-2023
Vistara,Chennai,Mumbai,07:05,21:15,1 Stop,14h 10m,"35,097",04-01-2023
IndiGo,Chennai,Mumbai,08:10,16:05,1 Stop,7h 55m,"38,449",04-01-2023
IndiGo,Chennai,Pune,22:05,04:05,1 Stop,6h 00m,"3,194",04-01-2023
IndiGo,Chennai,Pune,22:05,06:45,1 Stop,8h 40m,"3,194",04-01-2023
IndiGo,Chennai,Pune,18:10,02:00,1 Stop,7h 50m,"3,395",04-01-2023
Air Asia,Chennai,Pune,22:15,05:00,1 Stop,6h 45m,"3,594",04-01-2023
Air Asia,Chennai,Pune,12:55,22:35,1 Stop,9h 40m,"4,163",04-01-2023
IndiGo,Chennai,Pune,18:10,00:00,1 Stop,5h 50m,"4,208",04-01-2023
IndiGo,Chennai,Pune,16:40,02:00,1 Stop,9h 20m,"4,405",04-01-2023
Air Asia,Chennai,Pune,06:45,14:10,1 Stop,7h 25m,"4,477",04-01-2023
IndiGo,Chennai,Pune,23:45,04:05,1 Stop,4h 20m,"4,579",04-01-2023
IndiGo,Chennai,Pune,23:45,06:45,1 Stop,7h 00m,"4,579",04-01-2023
SpiceJet,Chennai,Pune,23:05,00:50,Non Stop,1h 45m,"4,854",04-01-2023
IndiGo,Chennai,Pune,03:25,05:05,Non Stop,1h 40m,"4,861",04-01-2023
IndiGo,Chennai,Pune,12:50,18:40,1 Stop,5h 50m,"4,947",04-01-2023
IndiGo,Chennai,Pune,08:40,13:00,1 Stop,4h 20m,"5,048",04-01-2023
IndiGo,Chennai,Pune,07:50,13:00,1 Stop,5h 10m,"5,048",04-01-2023
IndiGo,Chennai,Pune,11:15,18:40,1 Stop,7h 25m,"5,048",04-01-2023
IndiGo,Chennai,Pune,16:40,00:00,1 Stop,7h 20m,"5,218",04-01-2023
IndiGo,Chennai,Pune,19:15,02:00,1 Stop,6h 45m,"6,098",04-01-2023
IndiGo,Chennai,Pune,19:15,04:05,1 Stop,8h 50m,"6,098",04-01-2023
IndiGo,Chennai,Pune,19:15,00:00,1 Stop,4h 45m,"6,910",04-01-2023
IndiGo,Chennai,Pune,13:35,15:25,Non Stop,1h 50m,"7,198",04-01-2023
IndiGo,Chennai,Pune,22:55,05:45,1 Stop,6h 50m,"8,017",04-01-2023
IndiGo,Chennai,Pune,21:50,05:45,1 Stop,7h 55m,"8,319",04-01-2023
IndiGo,Chennai,Pune,14:45,16:25,Non Stop,1h 40m,"8,668",04-01-2023
IndiGo,Chennai,Pune,21:10,03:40,1 Stop,6h 30m,"8,711",04-01-2023
IndiGo,Chennai,Pune,09:55,11:40,Non Stop,1h 45m,"9,718",04-01-2023
IndiGo,Chennai,Pune,14:30,22:25,1 Stop,7h 55m,"11,394",04-01-2023
IndiGo,Chennai,Pune,16:20,22:25,1 Stop,6h 05m,"11,604",04-01-2023
IndiGo,Chennai,Pune,12:30,22:25,1 Stop,9h 55m,"11,604",04-01-2023
IndiGo,Chennai,Pune,22:40,00:20,Non Stop,1h 40m,"11,923",04-01-2023
IndiGo,Chennai,Pune,10:15,14:55,1 Stop,4h 40m,"12,238",04-01-2023
Air India,Chennai,Pune,20:30,07:00,1 Stop,10h 30m,"12,868",04-01-2023
Air India,Chennai,Pune,15:40,07:00,1 Stop,15h 20m,"12,868",04-01-2023
Air India,Chennai,Pune,10:05,07:00,1 Stop,20h 55m,"12,868",04-01-2023
Air India,Chennai,Pune,07:50,07:00,1 Stop,23h 10m,"12,868",04-01-2023
Air India,Chennai,Pune,06:00,07:00,1 Stop,25h 00m,"12,868",04-01-2023
IndiGo,Chennai,Pune,20:05,03:05,1 Stop,7h 00m,"13,075",04-01-2023
IndiGo,Chennai,Pune,19:30,01:00,1 Stop,5h 30m,"13,078",04-01-2023
Air India,Chennai,Pune,06:10,12:10,2 Stop(s),30h 00m,"13,184",04-01-2023
Air India,Chennai,Pune,20:30,15:20,1 Stop,18h 50m,"13,708",04-01-2023
Air India,Chennai,Pune,15:40,15:20,1 Stop,23h 40m,"13,708",04-01-2023
Air India,Chennai,Pune,10:05,15:20,1 Stop,29h 15m,"13,708",04-01-2023
IndiGo,Chennai,Pune,06:35,14:55,1 Stop,8h 20m,"13,761",04-01-2023
Air India,Chennai,Pune,20:30,18:10,1 Stop,21h 40m,"14,968",04-01-2023
Air India,Chennai,Pune,20:30,21:10,1 Stop,24h 40m,"14,968",04-01-2023
Air India,Chennai,Pune,15:40,18:10,1 Stop,26h 30m,"14,968",04-01-2023
Vistara,Chennai,Pune,11:20,15:55,1 Stop,28h 35m,"15,387",04-01-2023
Vistara,Chennai,Pune,21:05,00:35,1 Stop,27h 30m,"15,437",04-01-2023
Air India,Chennai,Pune,16:55,07:00,1 Stop,14h 05m,"15,493",04-01-2023
Vistara,Chennai,Pune,21:05,15:55,1 Stop,18h 50m,"15,755",04-01-2023
Vistara,Chennai,Pune,11:20,08:10,1 Stop,20h 50m,"15,808",04-01-2023
Vistara,Chennai,Pune,07:05,08:10,1 Stop,25h 05m,"15,808",04-01-2023
Vistara,Chennai,Pune,21:05,08:10,1 Stop,11h 05m,"16,175",04-01-2023
IndiGo,Chennai,Pune,18:25,02:35,1 Stop,8h 10m,"16,176",04-01-2023
Air India,Chennai,Pune,16:55,15:20,1 Stop,22h 25m,"16,333",04-01-2023
Vistara,Chennai,Pune,17:25,15:55,1 Stop,22h 30m,"16,647",04-01-2023
Vistara,Chennai,Pune,17:25,08:10,1 Stop,14h 45m,"17,068",04-01-2023
IndiGo,Chennai,Pune,17:50,02:50,1 Stop,9h 00m,"17,386",04-01-2023
Vistara,Chennai,Pune,12:30,22:05,2 Stop(s),9h 35m,"17,587",04-01-2023
Air India,Chennai,Pune,16:55,18:10,1 Stop,25h 15m,"17,593",04-01-2023
Air India,Chennai,Pune,20:30,12:10,2 Stop(s),15h 40m,"17,796",04-01-2023
Air India,Chennai,Pune,07:50,15:20,1 Stop,7h 30m,"18,118",04-01-2023
Air India,Chennai,Pune,06:00,15:20,1 Stop,9h 20m,"18,118",04-01-2023
Vistara,Chennai,Pune,12:30,22:05,2 Stop(s),9h 35m,"18,532",04-01-2023
Vistara,Chennai,Pune,21:05,19:40,1 Stop,22h 35m,"18,696",04-01-2023
Air India,Chennai,Pune,10:05,18:10,1 Stop,8h 05m,"20,218",04-01-2023
Air India,Chennai,Pune,07:50,18:10,1 Stop,10h 20m,"20,218",04-01-2023
Air India,Chennai,Pune,06:00,18:10,1 Stop,12h 10m,"20,218",04-01-2023
Vistara,Chennai,Pune,11:20,22:55,1 Stop,11h 35m,"21,478",04-01-2023
Vistara,Chennai,Pune,07:05,22:55,1 Stop,15h 50m,"21,478",04-01-2023
